Class,BaseType,DropLevel,Rarity,Height,Width,Sockets,Quality,Corrupted,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Armour Max,Game:Evasion,Game:Evasion Max,Game:Energy Shield,Game:Energy Shield Max,Game:Block
Divination Cards,The Surgeon,75,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Surgeon's Flask},4,,,,,,,
Divination Cards,The Lich,40,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Midnight Bargain}\n<corrupted>{Corrupted},12,,,,,,,
Divination Cards,The King's Blade,60,,1,1,,,,defa,,3,,,,,,,,,<size:31>{<magicitem>{Bloodthirsty Eternal Sword}\n<default>{Item Level:} <normal>{66}},5,,,,,,,
Divination Cards,The Lunaris Priestess,37,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Sire of Shards},5,,,,,,,
Divination Cards,Struck by Lightning,75,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Electrocuting Jewellery}\n<default>{Item Level:} <normal>{76},3,,,,,,,
Divination Cards,The Gambler,23,,1,1,,,,defa,,3,,,,,,,,,<divination>{Divination Card},5,,,,,,,
Divination Cards,The Summoner,23,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Minion Gem}\n<default>{Quality:} <augmented>{+20%},6,,,,,,,
Divination Cards,The Coming Storm,60,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Lightning Coil},8,,,,,,,
Divination Cards,Doedre's Madness,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Doedre Item},9,,,,,,,
Divination Cards,The Pack Leader,64,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Alpha's Howl},6,,,,,,,
Divination Cards,The Catalyst,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{Vaal Orb},3,,,,,,,
Divination Cards,The Scholar,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{40x Scroll of Wisdom},3,,,,,,,
Divination Cards,Shard of Fate,23,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Vivid Jewel},4,,,,,,,
Divination Cards,Destined to Crumble,81,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Body Armour}\n<default>{Item Level:} <normal>{100},5,,,,,,,
Divination Cards,The Flora's Gift,60,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Five-Link Staff}\n<default>{Item Level:} <normal>{66},5,,,,,,,
Divination Cards,The Incantation,33,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Whispering Ice},4,,,,,,,
Divination Cards,The Metalsmith's Gift,30,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Prismatic Ring},6,,,,,,,
Divination Cards,Loyalty,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{3x Orb of Fusing},5,,,,,,,
Divination Cards,The Sun,49,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Rise of the Phoenix},7,,,,,,,
Divination Cards,The Feast,56,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Romira's Banquet}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,The Tower,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Staff},6,,,,,,,
Divination Cards,Call to the First Ones,23,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Talisman},5,,,,,,,
Divination Cards,The Drunken Aristocrat,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Divination Distillate},8,,,,,,,
Divination Cards,Her Mask,23,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Sacrifice Fragment},4,,,,,,,
Divination Cards,The Warden,23,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Amulet}\n<corrupted>{Corrupted},4,,,,,,,
Divination Cards,The Gemcutter,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{Gemcutter's Prism},3,,,,,,,
Divination Cards,The Doppelganger,23,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Mirror Arrow}\n<default>{Quality:} <augmented>{+20%},2,,,,,,,
Divination Cards,The Wolf's Shadow,47,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Hyaon's Fury},3,,,,,,,
Divination Cards,Light and Truth,31,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Crystal Sceptre},2,,,,,,,
Divination Cards,Death,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Mon'tregul's Grasp},4,,,,,,,
Divination Cards,The Web,68,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Weapon of Crafting},8,,,,,,,
Divination Cards,Volatile Power,23,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Vaal Gem}\n<default>{Quality:} <augmented>{+20%}\n<corrupted>{Corrupted},9,,,,,,,
Divination Cards,The Twins,81,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Gemini Claw of Celebration}\n<default>{Item Level:} <normal>{83},8,,,,,,,
Divination Cards,The Visionary,71,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Lioneye's Vision},6,,,,,,,
Divination Cards,Audacity,69,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Doryani's Fist}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,The Inoculated,73,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Seraphim's Armour},4,,,,,,,
Divination Cards,Anarchy's Price,64,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Voltaxic Rift}\n<corrupted>{Corrupted},13,,,,,,,
Divination Cards,The Betrayal,75,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Maligaro's Virtuosity},9,,,,,,,
Divination Cards,Cartographer's Delight,68,,1,1,,,,defa,,3,,,,,,,,,<normal>{Map}\n<default>{Map Tier:} <normal>{5},3,,,,,,,
Divination Cards,The Scarred Meadow,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Wake of Destruction},9,,,,,,,
Divination Cards,The Dragon,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Coruscating Elixir},4,,,,,,,
Divination Cards,Rebirth,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Charan's Sword},27,,,,,,,
Divination Cards,The Carrion Crow,23,,1,1,,,,defa,,4,,,,,,,,,<magicitem>{Life Armour},4,,,,,,,
Divination Cards,Turn the Other Cheek,23,,1,1,,,,defa,,4,,,,,,,,,<uniqueitem>{Pacifism}\n<corrupted>{Corrupted},3,,,,,,,
Divination Cards,Thunderous Skies,23,,1,1,,,,defa,,4,,,,,,,,,<uniqueitem>{Storm Cloud},5,,,,,,,
Divination Cards,The Ruthless Ceinture,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Meginord's Girdle}\n<corrupted>{Corrupted},7,,,,,,,
Divination Cards,No Traces,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{30x Orb of Scouring},9,,,,,,,
Divination Cards,The Realm,46,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Portal}\n<default>{Quality:} <augmented>{+1-20%},5,,,,,,,
Divination Cards,The Eye of the Dragon,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Jewel}\n<corrupted>{Corrupted},10,,,,,,,
Divination Cards,The Blazing Fire,62,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Chin Sol},6,,,,,,,
Divination Cards,Left to Fate,78,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Map}\n<default>{Map Tier:} <normal>{16}\n<corrupted>{Unidentified Corrupted},4,,,,,,,
Divination Cards,The Insatiable,37,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Harvest}\n<corrupted>{Corrupted},3,,,,,,,
Divination Cards,The Rusted Bard,68,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{4x Tainted Mythic Orb},9,,,,,,,
Divination Cards,Forbidden Power,60,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Balefire}\n<corrupted>{Corrupted},4,,,,,,,
Divination Cards,The Breach,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Breach Item},4,,,,,,,
Divination Cards,The Dreamer,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Chayula Item},6,,,,,,,
Divination Cards,The World Eater,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Starforge},8,,,,,,,
Divination Cards,The Deceiver,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Belt of the Deceiver}\n<corrupted>{Corrupted},4,,,,,,,
Divination Cards,Blessing of God,81,,1,1,,,,disa,,3,,,,,,,,,<magicitem>{Elreon's Jewellery}\n<default>{Item Level:} <normal>{85},3,,,,,,,
Divination Cards,The Witch,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Kiara's Determination},8,,,,,,,
Divination Cards,Immortal Resolve,68,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Six-Linked Body Armour}\n<default>{Influenced Item},6,,,,,,,
Divination Cards,The Jeweller's Boon,68,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Five-Linked Body Armour}\n<default>{Influenced Item},5,,,,,,,
Divination Cards,The Darkest Dream,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Severed in Sleep}\n<corrupted>{Corrupted},6,,,,,,,
Divination Cards,The Fathomless Depths,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Lightpoacher},8,,,,,,,
Divination Cards,The Undaunted,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Nemesis Item}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,The Admirer,75,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Atziri Item},9,,,,,,,
Divination Cards,The Sword King's Salute,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Daresso's Salute},7,,,,,,,
Divination Cards,The Army of Blood,28,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Bloodbond},6,,,,,,,
Divination Cards,The Celestial Stone,81,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Opal Ring}\n<default>{Item Level:} <normal>{100}\n<default>{Shaper Item},10,,,,,,,
Divination Cards,Perfection,81,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Jewellery}\n<default>{Item Level:} <normal>{100}\n<default>{Shaper Item},5,,,,,,,
Divination Cards,The Dreamland,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Poorjoy's Asylum},8,,,,,,,
Divination Cards,Harmony of Souls,68,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{9x Shrieking Essence},9,,,,,,,
Divination Cards,The Samurai's Eye,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Watcher's Eye},3,,,,,,,
Divination Cards,The Hale Heart,81,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Item}\n<default>{Item Level:} <normal>{100}\n<default>{Elder Item},4,,,,,,,
Divination Cards,The Mayor,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Light of Meaning},5,,,,,,,
Divination Cards,The Undisputed,81,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Merciless Vaal Axe}\n<default>{Item Level:} <normal>{100}\n<default>{Elder Item},8,,,,,,,
Divination Cards,The Rite of Elements,72,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Level 21 Golem Gem}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,Three Voices,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{3x Essence},3,,,,,,,
Divination Cards,The Professor,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Putrid Cloister},4,,,,,,,
Divination Cards,The Beast,35,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Belly of the Beast},6,,,,,,,
Divination Cards,The Innocent,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{40x Orb of Regret},10,,,,,,,
Divination Cards,The Wilted Rose,72,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Level 21 Aura Gem}\n<corrupted>{Corrupted},7,,,,,,,
Divination Cards,The Endless Darkness,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Voidforge},9,,,,,,,
Divination Cards,Beauty Through Death,80,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Atziri's Reflection},5,,,,,,,
Divination Cards,The Price of Protection,81,,1,1,,,,defa,,3,,,,,,,,,<size:28>{<rareitem>{Elder Guardian Occupied Map}\n<default>{Modifiers:} <normal>{8}\n<corrupted>{Corrupted}},5,,,,,,,
Divination Cards,Boon of the First Ones,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Bestiary Item},6,,,,,,,
Divination Cards,The Twilight Moon,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Twilight Temple},6,,,,,,,
Divination Cards,The Cacophony,68,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{3x Deafening Essence},8,,,,,,,
Divination Cards,The Sacrifice,81,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Six-Link Sacrificial Garb}\n<default>{Item Level:} <normal>{100},4,,,,,,,
Divination Cards,A Dab of Ink,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Poet's Pen},9,,,,,,,
Divination Cards,The Nurse,75,,1,1,,,,defa,,3,,,,,,,,,<divination>{The Doctor},8,,,,,,,
Divination Cards,The Master Artisan,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{20x Quality Currency},5,,,,,,,
Divination Cards,The Life Thief,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Zerphi's Heart},6,,,,,,,
Divination Cards,The Seeker,35,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{3x Orb of Annulment},9,,,,,,,
Divination Cards,The Mad King,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Vaal Aspect},7,,,,,,,
Divination Cards,Boon of Justice,73,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Offering to the Goddess},6,,,,,,,
Divination Cards,Arrogance of the Vaal,54,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Item}\n <corrupted>{Two-Implicit}\n <corrupted>{Corrupted},8,,,,,,,
Divination Cards,Seven Years Bad Luck,35,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{Mirror Shard},13,,,,,,,
Divination Cards,The Golden Era,81,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Flaring Eclipse Staff}\n<default>{Item Level:} <normal>{100},7,,,,,,,
Divination Cards,Dark Temptation,59,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Obliteration},5,,,,,,,
Divination Cards,Alone in the Darkness,34,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Delve Item},5,,,,,,,
Divination Cards,Sambodhi's Vow,68,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Mortal Fragment},3,,,,,,,
Divination Cards,The Lord of Celebration,77,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Sceptre of Celebration}\n<default>{Shaper Item},4,,,,,,,
Divination Cards,Vanity,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Tabula Rasa}\n<corrupted>{Corrupted},9,,,,,,,
Divination Cards,Imperial Legacy,81,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Six-Link Imperial Bow}\n<default>{Item Level:} <normal>{100},22,,,,,,,
Divination Cards,Burning Blood,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Xoph's Blood}\n<corrupted>{Corrupted},6,,,,,,,
Divination Cards,The Primordial,80,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Jewel}\n<magicitem>{Primordial},5,,,,,,,
Divination Cards,Echoes of Love,54,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Fidelitas' Spike}\n <corrupted>{Two-Implicit}\n <corrupted>{Corrupted},3,,,,,,,
Divination Cards,Thirst for Knowledge,48,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Gluttony},5,,,,,,,
Divination Cards,Alluring Bounty,35,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{10x Exalted Orb},7,,,,,,,
Divination Cards,The Fool,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{20x Orb of Chance},4,,,,,,,
Divination Cards,Pride of the First Ones,80,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Farrul's Fur},7,,,,,,,
Divination Cards,The Deep Ones,65,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Tidebreaker},5,,,,,,,
Divination Cards,The Archmage's Right Hand,81,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Glyphic Prophecy Wand}\n<default>{Item Level:} <normal>{100},7,,,,,,,
Divination Cards,Dark Dreams,73,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Bone Helmet}\n<default>{Elder Item},4,,,,,,,
Divination Cards,Buried Treasure,68,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Sulphite Scarab},3,,,,,,,
Divination Cards,Demigod's Wager,35,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{Orb of Annulment},7,,,,,,,
Divination Cards,The Old Man,54,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Fishing Rod}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},12,,,,,,,
Divination Cards,Nook's Crown,81,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Bone Helmet}\n<default>{Item Level:} <normal>{100}\n<default>{Elder Item},4,,,,,,,
Divination Cards,The Price of Loyalty,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Skin of the Loyal}\n<size:26>{<default>{Item Level:} <normal>{25}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted}},4,,,,,,,
Divination Cards,The Heroic Shot,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{17x Chromatic Orb},1,,,,,,,
Divination Cards,Remembrance,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Precursor's Emblem}\n<corrupted>{Corrupted},8,,,,,,,
Divination Cards,More is Never Enough,68,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{4x Scarab},7,,,,,,,
Divination Cards,Vile Power,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Doomfletch},5,,,,,,,
Divination Cards,Azyran's Reward,80,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Prismatic Jewel}\n<corrupted>{Corrupted},9,,,,,,,
Divination Cards,The Skeleton,23,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Level 1 Summon Skeletons}\n<default>{Quality:} <augmented>{+23%}\n<corrupted>{Corrupted},6,,,,,,,
Divination Cards,The Demon,75,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Headhunter}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},10,,,,,,,
Divination Cards,Akil's Prophecy,70,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Elegant Round Shield}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},3,,,,,,,
Divination Cards,The Damned,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Soul Ripper},6,,,,,,,
Divination Cards,Void of the Elements,81,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Overpowering Opal Ring}\n<default>{Item Level:} <normal>{100}\n<default>{Elder Item},3,,,,,,,
Divination Cards,The Deal,68,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Cartography Scarab},5,,,,,,,
Divination Cards,The Wolf's Legacy,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Vaults of Atziri},4,,,,,,,
Divination Cards,The Mountain,23,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Jewel of Potency},6,,,,,,,
Divination Cards,Baited Expectations,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Fishing Item},8,,,,,,,
Divination Cards,Succor of the Sinless,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Bottled Faith},6,,,,,,,
Divination Cards,The Escape,75,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Seven-League Step},5,,,,,,,
Divination Cards,Deathly Designs,72,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Level 21 Trap Gem}\n<default>{Quality:} <augmented>{+23%}\n<corrupted>{Corrupted},7,,,,,,,
Divination Cards,The Chosen,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Skin of the Lords}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,Cameria's Cut,68,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Scarab},2,,,,,,,
Divination Cards,Divine Justice,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Grand Spectrum}\n<corrupted>{Corrupted},1,,,,,,,
Divination Cards,The Fishmonger,23,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Albino Rhoa Feather},4,,,,,,,
Divination Cards,The Bones,72,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Level 21 Vaal Summon Skeletons}\n<corrupted>{Corrupted},6,,,,,,,
Divination Cards,Friendship,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Aul's Uprising},3,,,,,,,
Divination Cards,The Craving,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Unending Hunger},4,,,,,,,
Divination Cards,Etched in Blood,77,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Rigwald's Quills}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},9,,,,,,,
Divination Cards,Squandered Prosperity,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Light of Meaning}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,The Strategist,50,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Inspired Learning}\n<corrupted>{Corrupted},6,,,,,,,
Divination Cards,The Tinkerer's Table,33,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{5x Fossil},5,,,,,,,
Divination Cards,The Easy Stroll,78,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Map}\n<default>{Map Tier:} <normal>{15}\n<default>{Modifiers:} <normal>{8}\n<corrupted>{Corrupted},2,,,,,,,
Divination Cards,The Progeny of Lunaris,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Dying Sun},2,,,,,,,
Divination Cards,The Eldritch Decay,81,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Uber Elder Fragment},4,,,,,,,
Divination Cards,Council of Cats,80,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Farrul Item},4,,,,,,,
Divination Cards,The Tumbleweed,81,,1,1,,,,defa,,3,,,,,,,,,<size:30>{<magicitem>{Diamond Ring of Redemption}\n<default>{Item Level:} <normal>{100}\n<default>{Redeemer Item}},2,,,,,,,
Divination Cards,The Hive of Knowledge,67,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Machina Mitts}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},6,,,,,,,
Divination Cards,Gift of Asenath,75,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Asenath's Gentle Touch}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,A Note in the Wind,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Asenath's Mark},4,,,,,,,
Divination Cards,The Greatest Intentions,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{The Saviour}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},10,,,,,,,
Divination Cards,The White Knight,81,,1,1,,,,defa,,3,,,,,,,,,<whiteitem>{Six-Link Astral Plate}\n<default>{Item Level:} <normal>{100}\n<default>{Crusader Item},8,,,,,,,
Divination Cards,Prometheus' Armoury,81,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{One-Hand Weapon}\n<default>{Item Level:} <normal>{100}\n<default>{Double-Influenced Item},6,,,,,,,
Divination Cards,The Sustenance,54,,1,1,,,,disa,,3,,,,,,,,,Disabled,3,,,,,,,
Divination Cards,Peaceful Moments,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Timeless Jewel},5,,,,,,,
Divination Cards,The Awakened,81,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Jewellery}\n<default>{Item Level:} <normal>{86}\n<default>{Double-Influenced Item},6,,,,,,,
Divination Cards,A Familiar Call,81,,1,1,,,,defa,,3,,,,,,,,,<magicitem>{Jewellery of Farrul}\n<default>{Item Level:} <normal>{100}\n<default>{Shaper + Hunter Item},3,,,,,,,
Divination Cards,The Long Con,81,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{Elderslayer's Exalted Orb},4,,,,,,,
Divination Cards,The Gulf,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Thread of Hope}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},5,,,,,,,
Divination Cards,The Bitter Blossom,72,,1,1,,,,defa,,3,,,,,,,,,<gemitem>{Level 21 Chaos Gem}\n<default>{Quality:} <augmented>{+23%}\n<corrupted>{Corrupted},3,,,,,,,
Divination Cards,Triskaidekaphobia,78,,1,1,,,,defa,,3,,,,,,,,,<size:26>{<rareitem>{Map}}\n<size:26>{<default>{Map Tier:} <normal>{13}\n<default>{Delirium:} <normal>{100%}\n<default>{Modifiers:} <normal>{8}\n<corrupted>{Corrupted}},13,,,,,,,
Divination Cards,Unrequited Love,35,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{19x Mirror Shard},16,,,,,,,
Divination Cards,The Cache,23,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Jewellery},6,,,,,,,
Divination Cards,The Academic,50,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Inspired Learning},8,,,,,,,
Divination Cards,Brother's Stash,35,,1,1,,,,defa,,1,,,,,,,,,<currencyitem>{5x Exalted Orb},1,,,,,,,
Divination Cards,Unchained,54,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Facebreaker}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},4,,,,,,,
Divination Cards,The Unexpected Prize,23,,1,1,,,,defa,,3,,,,,,,,,<size:29>{<uniqueitem>{Attribute Transforming Jewel}}\n<size:29>{<corrupted>{Corrupted}},2,,,,,,,
Divination Cards,Cursed Words,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Maw of Mischief},13,,,,,,,
Divination Cards,The Journalist,68,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Helmet}\n<default>{Double-Veiled Item},10,,,,,,,
Divination Cards,Fateful Meeting,81,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{League-Specific Item}\n<default>{Double-Influenced Item}\n<default>{Item Level:} <normal>{97}\n<corrupted>{Two-Implicit}\n<corrupted>{Corrupted},9,,,,,,,
Divination Cards,Acclimatisation,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{20x Orb of Alteration},2,,,,,,,
Divination Cards,Haunting Shadows,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Metamorph Item},4,,,,,,,
Divination Cards,The Whiteout,68,,1,1,,,,defa,,3,,,,,,,,,<uniqueitem>{Cospri's Malice},8,,,,,,,
Divination Cards,Society's Remorse,23,,1,1,,,,defa,,3,,,,,,,,,<currencyitem>{10x Orb of Alteration},1,,,,,,,
Divination Cards,Dying Light,81,,1,1,,,,defa,,3,,,,,,,,,<rareitem>{Diamond Ring}\n<default>{Item Level:} <normal>{100}\n<default>{Shaper + Elder Item},10,,,,,,,
