name,Tier,Text,generation_type,required_level,Spawn_weights
"Cautious","Unknown","(91-100)% more Recovery if used while on [LowLife|Low Life]","prefix","82","life_flask, default"
"Sustained","Unknown","(51-60)% more Recovery if used while on Low Mana","prefix","2","mana_flask, default"
"Tenacious","Unknown","(61-70)% more Recovery if used while on Low Mana","prefix","25","mana_flask, default"
"Persistent","Unknown","Various","prefix","Various","Various"
"Persevering","Unknown","(81-90)% more Recovery if used while on Low Mana","prefix","63","mana_flask, default"
"Prolonged","Unknown","(91-100)% more Recovery if used while on Low Mana","prefix","82","mana_flask, default"
"Impairing","Unknown","(61-68)% increased Life Recovered<br>Removes 15% of Life Recovered from Mana when used","prefix","13","life_flask, default"
"Dizzying","Unknown","(69-76)% increased Life Recovered<br>Removes 15% of Life Recovered from Mana when used","prefix","30","life_flask, default"
"Depleting","Unknown","(77-84)% increased Life Recovered<br>Removes 15% of Life Recovered from Mana when used","prefix","47","life_flask, default"
"Vitiating","Unknown","(85-92)% increased Life Recovered<br>Removes 15% of Life Recovered from Mana when used","prefix","64","life_flask, default"
"Sapping","Unknown","(93-100)% increased Life Recovered<br>Removes 15% of Life Recovered from Mana when used","prefix","81","life_flask, default"
"Aged","Unknown","(61-68)% increased Mana Recovered<br>Removes 15% of Mana Recovered from Life when used","prefix","13","mana_flask, default"
"Fermented","Unknown","(69-76)% increased Mana Recovered<br>Removes 15% of Mana Recovered from Life when used","prefix","30","mana_flask, default"
"Congealed","Unknown","(77-84)% increased Mana Recovered<br>Removes 15% of Mana Recovered from Life when used","prefix","47","mana_flask, default"
"Turbid","Unknown","(85-92)% increased Mana Recovered<br>Removes 15% of Mana Recovered from Life when used","prefix","64","mana_flask, default"
"Caustic","Unknown","(93-100)% increased Mana Recovered<br>Removes 15% of Mana Recovered from Life when used","prefix","81","mana_flask, default"
"Simmering","Unknown","(20-23)% of Recovery applied Instantly","prefix","3","life_flask, mana_flask, default"
"Effervescent","Unknown","(24-27)% of Recovery applied Instantly","prefix","27","life_flask, mana_flask, default"
"Bubbling","Unknown","(28-30)% of Recovery applied Instantly","prefix","46","life_flask, mana_flask, default"
"Seething","Unknown","Instant Recovery<br>50% reduced Amount Recovered","prefix","42","life_flask, mana_flask, default"
"Novice's","Unknown","Various","prefix","Various","Various"
"Acolyte's","Unknown","Grants (57-62)% of Life Recovery to Minions","prefix","28","life_flask, default"
"Summoner's","Unknown","Various","prefix","Various","Various"
"Conjurer's","Unknown","Grants (69-74)% of Life Recovery to Minions","prefix","64","life_flask, default"
"Necromancer's","Unknown","Various","prefix","Various","Various"
"Investigator's","Unknown","(16-20)% increased Duration","prefix","1","utility_flask, default"
"Analyst's","Unknown","(21-25)% increased Duration","prefix","20","utility_flask, default"
"Examiner's","Unknown","(26-30)% increased Duration","prefix","42","utility_flask, default"
"Clinician's","Unknown","(31-35)% increased Duration","prefix","61","utility_flask, default"
"Experimenter's","Unknown","(36-40)% increased Duration","prefix","78","utility_flask, default"
"Herbal","Unknown","Recover (8-12) Life when Used","prefix","1","utility_flask, default"
"Floral","Unknown","Recover (35-52) Life when Used","prefix","14","utility_flask, default"
"Blooming","Unknown","Recover (63-92) Life when Used","prefix","26","utility_flask, default"
"Sprouting","Unknown","Recover (96-130) Life when Used","prefix","36","utility_flask, default"
"Petaled","Unknown","Recover (134-180) Life when Used","prefix","47","utility_flask, default"
"Botanic","Unknown","Recover (185-230) Life when Used","prefix","58","utility_flask, default"
"Natural","Unknown","Recover (235-280) Life when Used","prefix","67","utility_flask, default"
"Evergreen","Unknown","Recover (285-350) Life when Used","prefix","76","utility_flask, default"
"Drizzling","Unknown","Recover (16-24) Mana when Used","prefix","1","utility_flask, default"
"Soaked","Unknown","Recover (33-50) Mana when Used","prefix","14","utility_flask, default"
"Mistbound","Unknown","Recover (55-75) Mana when Used","prefix","26","utility_flask, default"
"Tidebound","Unknown","Recover (80-110) Mana when Used","prefix","36","utility_flask, default"
"Aqueous","Unknown","Recover (115-145) Mana when Used","prefix","47","utility_flask, default"
"Flooded","Unknown","Recover (150-180) Mana when Used","prefix","58","utility_flask, default"
"Oceanic","Unknown","Recover (185-225) Mana when Used","prefix","67","utility_flask, default"
"Raindancer's","Unknown","Recover (230-300) Mana when Used","prefix","76","utility_flask, default"
"Sunny","Unknown","Also grants (44-66) [Guard]","prefix","10","utility_flask, default"
"Dawnlit","Unknown","Also grants (85-128) [Guard]","prefix","21","utility_flask, default"
"Bright","Unknown","Also grants (148-200) [Guard]","prefix","36","utility_flask, default"
"Vibrant","Unknown","Also grants (205-260) [Guard]","prefix","48","utility_flask, default"
"Lustrous","Unknown","Also grants (265-350) [Guard]","prefix","60","utility_flask, default"
"Sunburst","Unknown","Also grants (355-500) [Guard]","prefix","75","utility_flask, default"
"of Stockpiling","Unknown","[Grenade] Skills have +1 Cooldown Use","suffix","72","cannon, default"
"of Ordnance","Unknown","[Grenade] Skills have +2 Cooldown Uses","suffix","81","cannon, default"
"of Blasting","Unknown","Various","suffix","Various","Various"
"of Bombarding","Unknown","[Grenade] Skills Fire 2 additional [Projectile|Projectiles]","suffix","81","cannon, default"
"of Speed","Unknown","Various","suffix","Various","Various"
"of Brevity","Unknown","(9-14)% increased Cooldown Recovery Rate for [Grenade] Skills","suffix","16","cannon, default"
"of Rapidity","Unknown","Various","suffix","Various","Various"
"of Swiftness","Unknown","(22-26)% increased Cooldown Recovery Rate for [Grenade] Skills","suffix","46","cannon, default"
"of Fleetness","Unknown","(27-32)% increased Cooldown Recovery Rate for [Grenade] Skills","suffix","60","cannon, default"
"of Alacrity","Unknown","Various","suffix","Various","Various"
"Accurate","Unknown","Various","prefix","Various","Various"
"of Ailing","Unknown","Various","suffix","Various","Various"
"Acrimonious","Unknown","Various","prefix","Various","Various"
"of Enduring","Unknown","Various","suffix","Various","Various"
"Armoured","Unknown","Various","prefix","Various","Various"
"Resonating","Unknown","Various","suffix","Various","Various"
"of Deadliness","Unknown","Various","suffix","Various","Various"
"of Demolishing","Unknown","Various","suffix","Various","Various"
"Combat","Unknown","Various","prefix","Various","Various"
"Commanding","Unknown","Various","prefix","Various","Various"
"Sinister","Unknown","Various","prefix","Various","Various"
"of Cleaving","Unknown","Various","suffix","Various","Various"
"Bleeding","Unknown","Various","prefix","Various","Various"
"of Haemophilia","Unknown","Various","suffix","Various","Various"
"Stifling","Unknown","Various","prefix","Various","Various"
"of Blinding","Unknown","Various","suffix","Various","Various"
"Protecting","Unknown","Various","prefix","Various","Various"
"Slaying","Unknown","Various","prefix","Various","Various"
"of Nocking","Unknown","Various","suffix","Various","Various"
"of Enchanting","Unknown","Various","suffix","Various","Various"
"of Chaining","Unknown","Various","suffix","Various","Various"
"of the Woodland","Unknown","Various","suffix","Various","Various"
"of the Thicker","Unknown","Various","suffix","Various","Various"
"Verdant","Unknown","Various","prefix","Various","Various"
"Chaotic","Unknown","Various","prefix","Various","Various"
"of Frost","Unknown","Various","suffix","Various","Various"
"Chilling","Unknown","Various","prefix","Various","Various"
"Numbing","Unknown","Various","prefix","Various","Various"
"of Chronomancy","Unknown","Various","suffix","Various","Various"
"Necromantic","Unknown","Various","prefix","Various","Various"
"Rancorous","Unknown","Various","prefix","Various","Various"
"of Annihilation","Unknown","Various","suffix","Various","Various"
"of Potency","Unknown","Various","suffix","Various","Various"
"of Reloading","Unknown","Various","suffix","Various","Various"
"Expanding","Unknown","Various","prefix","Various","Various"
"of Chanting","Unknown","(15-5)% faster [Curse] Activation","suffix","1","intjewel, default"
"of Continuation","Unknown","Various","suffix","Various","Various"
"Hexing","Unknown","Various","prefix","Various","Various"
"of Backstabbing","Unknown","Various","suffix","Various","Various"
"of Slicing","Unknown","Various","suffix","Various","Various"
"of Mind","Unknown","Various","suffix","Various","Various"
"Exploiting","Unknown","Various","prefix","Various","Various"
"of Diminishing","Unknown","Various","suffix","Various","Various"
"Prismatic","Unknown","Various","prefix","Various","Various"
"of Generation","Unknown","Various","suffix","Various","Various"
"Shimmering","Unknown","Various","prefix","Various","Various"
"Fevered","Unknown","Various","prefix","Various","Various"
"Evasive","Unknown","Various","prefix","Various","Various"
"of Decrepifying","Unknown","Various","suffix","Various","Various"
"of Thrashing","Unknown","Various","suffix","Various","Various"
"Flailing","Unknown","Various","prefix","Various","Various"
"of Gathering","Unknown","Various","suffix","Various","Various"
"of Prolonging","Unknown","Various","suffix","Various","Various"
"Focusing","Unknown","Various","prefix","Various","Various"
"of Forking","Unknown","Various","suffix","Various","Various"
"of Snowbreathing","Unknown","Various","suffix","Various","Various"
"Heralding","Unknown","Various","prefix","Various","Various"
"of Lengthening","Unknown","Various","suffix","Various","Various"
"of Fending","Unknown","Various","suffix","Various","Various"
"of Sacrifice","Unknown","Various","suffix","Various","Various"
"of Recovery","Unknown","Various","suffix","Various","Various"
"of Pathfinding","Unknown","Various","suffix","Various","Various"
"of Frenzy","Unknown","Various","suffix","Various","Various"
"of Regeneration","Unknown","Various","suffix","Various","Various"
"Surging","Unknown","Various","prefix","Various","Various"
"Beating","Unknown","Various","prefix","Various","Various"
"of Thumping","Unknown","Various","suffix","Various","Various"
"of Fountains","Unknown","Various","suffix","Various","Various"
"of Thirsting","Unknown","Various","suffix","Various","Various"
"of Energy","Unknown","Various","suffix","Various","Various"
"of Targeting","Unknown","Various","suffix","Various","Various"
"of Tracking","Unknown","Various","suffix","Various","Various"
"Marking","Unknown","Various","prefix","Various","Various"
"of the Kraken","Unknown","+1% to [MaximumResistances|Maximum Cold Resistance]","suffix","1","intjewel, default"
"Angry","Unknown","Various","prefix","Various","Various"
"Clashing","Unknown","Various","prefix","Various","Various"
"Training","Unknown","Various","prefix","Various","Various"
"Companion","Unknown","Various","prefix","Various","Various"
"of Orchestration","Unknown","Various","suffix","Various","Various"
"of Righteousness","Unknown","Various","suffix","Various","Various"
"of Marshalling","Unknown","Various","suffix","Various","Various"
"of Gripping","Unknown","Various","suffix","Various","Various"
"Authoritative","Unknown","Various","prefix","Various","Various"
"Fortuitous","Unknown","Various","prefix","Various","Various"
"of Confidence","Unknown","Various","suffix","Various","Various"
"of Revival","Unknown","Various","suffix","Various","Various"
"of Offering","Unknown","Various","suffix","Various","Various"
"Sacrificial","Unknown","Various","prefix","Various","Various"
"Sharpened","Unknown","Various","prefix","Various","Various"
"of Pinning","Unknown","Various","suffix","Various","Various"
"of Poisoning","Unknown","Various","suffix","Various","Various"
"Venomous","Unknown","Various","prefix","Various","Various"
"of Infection","Unknown","Various","suffix","Various","Various"
"Archer's","Unknown","Various","prefix","Various","Various"
"Soaring","Unknown","Various","prefix","Various","Various"
"of Glaciers","Unknown","Various","suffix","Various","Various"
"of Sequencing","Unknown","Various","suffix","Various","Various"
"Fletching","Unknown","Various","prefix","Various","Various"
"of Raging","Unknown","Various","suffix","Various","Various"
"of Retribution","Unknown","Various","suffix","Various","Various"
"Shielding","Unknown","Various","prefix","Various","Various"
"of Paralyzing","Unknown","Various","suffix","Various","Various"
"Jolting","Unknown","Various","prefix","Various","Various"
"of Hastening","Unknown","Various","suffix","Various","Various"
"of Spearing","Unknown","Various","suffix","Various","Various"
"of Hunting","Unknown","Various","suffix","Various","Various"
"Spearheaded","Unknown","Various","prefix","Various","Various"
"of Annihilating","Unknown","Various","suffix","Various","Various"
"Mystic","Unknown","Various","prefix","Various","Various"
"of Withstanding","Unknown","Various","suffix","Various","Various"
"of Barriers","Unknown","Various","suffix","Various","Various"
"of Inuring","Unknown","Various","suffix","Various","Various"
"of Stoutness","Unknown","Various","suffix","Various","Various"
"Haemorrhaging","Unknown","Various","prefix","Various","Various"
"of Fencing","Unknown","Various","suffix","Various","Various"
"Retaliating","Unknown","Various","prefix","Various","Various"
"Shaman's","Unknown","Various","prefix","Various","Various"
"Carved","Unknown","Various","prefix","Various","Various"
"of Ancestry","Unknown","Various","suffix","Various","Various"
